SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
521109,NAGREEKA EXP,B ,Q,20.50,20.50,19.70,19.70,19.70,20.50,5,284,5702.00,
521113,SUDITI IND. ,X ,Q,29.00,29.00,28.50,29.00,29.00,29.00,18,1022,29388.00,
521127,KHATOR FIBRE,XT,Q,8.40,8.82,8.40,8.81,8.81,8.40,4,2300,19444.00,
521141,ADITYA SPIN.,XT,Q,4.50,4.63,4.21,4.21,4.21,4.41,14,11370,50015.00,
521149,PRIME URBAN ,X ,Q,11.20,11.20,11.18,11.18,11.18,11.76,8,2773,31038.00,
521163,ZODIAC CLOTH,B ,Q,141.05,146.50,141.00,144.85,146.50,140.75,32,335,47756.00,
521176,GANGOTRI TEX,Z ,Q,1.84,1.84,1.84,1.84,1.84,1.84,1,100,184.00,
521194,SIL INVEST  ,B ,Q,171.95,171.95,168.55,171.35,171.95,163.15,9,265,45454.00,
521200,SURYLAK.COTT,B ,Q,29.95,30.50,28.30,30.50,30.50,30.20,12,10866,325958.00,
521206,SAMTEX FASH.,XT,Q,1.66,1.74,1.60,1.66,1.66,1.66,11,2304,3809.00,
521216,DHAN ROTO SP,X ,Q,29.40,29.40,29.40,29.40,29.40,28.00,1,1,29.00,
521220,DAMOINDUS   ,B ,Q,39.05,40.00,39.05,40.00,40.00,39.50,10,280,11150.00,
521226,UNI ROYAL IN,X ,Q,9.75,9.75,9.75,9.75,9.75,10.00,2,218,2125.00,
521240,SAMBANDAM SP,X ,Q,80.20,88.00,80.20,83.95,84.00,88.00,16,867,72241.00,
521248,KITEX GARMEN,B ,Q,90.50,91.00,90.00,90.80,91.00,90.40,29,2369,214768.00,
522004,BATLIBOI LTD,X ,Q,12.90,13.20,12.90,13.15,13.15,12.51,14,1917,25093.00,
522014,UNITED DRILL,X ,Q,112.60,112.60,112.20,112.20,112.20,112.20,3,17,1912.00,
522017,FLUIDOMAT   ,X ,Q,121.00,121.50,116.00,116.35,116.00,115.05,17,686,81149.00,
522029,WINDSOR MACH,B ,Q,60.15,63.70,60.15,62.30,62.05,62.35,307,96570,6052805.00,
522034,SHANTHI GEAR,B ,Q,119.15,119.15,114.05,115.60,114.05,114.60,17,590,68596.00,
522036,MIVEN MACHIN,X ,Q,10.92,10.92,10.92,10.92,10.92,11.49,2,10,109.00,
522064,HONDA SIEL  ,B ,Q,1059.95,1069.65,1046.05,1049.10,1049.00,1052.70,22,210,221064.00,
522073,HITECHGEAR  ,B ,Q,286.10,292.80,286.10,291.90,292.80,285.95,9,111,32396.00,
522074,ELGI EQUIP  ,A ,Q,251.75,253.75,250.50,251.70,251.00,247.10,52,3140,788084.00,
522105,BIRLA PRETEC,X ,Q,15.00,15.00,14.25,14.55,14.60,14.70,126,33773,495942.00,
522108,YUKEN INDIA ,X ,Q,592.00,594.65,585.00,589.05,589.05,591.15,132,11421,6739869.00,
522113,TIMKEN (I)  ,B ,Q,551.50,563.00,551.50,559.65,562.00,553.90,42,863,481720.00,
522122,VOITH PAPER ,X ,Q,798.90,798.90,776.00,794.15,777.60,780.55,14,581,455887.00,
522134,ARTSON ENG  ,X ,Q,38.60,38.85,35.10,36.20,35.80,36.25,33,19774,707543.00,
522152,SOLITAIR MC ,X ,Q,33.00,37.95,33.00,37.95,37.95,35.20,2,55,1988.00,
522163,DIAMONPOWER ,Z ,Q,1.05,1.05,1.05,1.05,1.05,1.00,2,110,115.00,
522165,INDSIL HYD  ,X ,Q,66.60,66.60,58.50,61.00,58.60,61.00,20,2662,161353.00,
522183,ITL INDUSTRS,X ,Q,157.00,160.00,156.00,157.00,157.00,151.20,23,1592,249987.00,
522195,FRONTIER SPR,X ,Q,175.00,188.00,175.00,182.95,181.00,183.45,122,5960,1109148.00,
522205,PRAJ IND.LTD,B ,Q,142.90,144.90,142.00,142.50,142.50,142.25,1903,207805,29776460.00,
522207,RASANDIK ENG,X ,Q,125.00,125.00,110.00,112.25,110.00,108.10,8,1724,212864.00,
522209,YOGI SUNGWON,X ,Q,1.78,1.78,1.77,1.77,1.77,1.70,2,1005,1788.00,
522215,SWISS GLASS ,X ,Q,181.70,181.70,165.00,171.15,173.00,164.45,148,14954,2560428.00,
522217,GUJ APOIND  ,B ,Q,140.40,142.00,139.25,139.80,139.25,142.50,125,5542,776372.00,
522229,TANEJA AERO.,X ,Q,28.80,29.50,28.30,28.60,28.60,28.25,28,8047,231595.00,
522231,CONART ENG. ,X ,Q,24.55,24.55,24.50,24.55,24.50,24.50,2,10,245.00,
522241,M.M.FORGINGS,B ,Q,520.00,537.60,510.00,511.90,510.00,528.80,62,1034,537035.00,XD
522249,MAYUR UNIQ. ,B ,Q,340.00,343.50,337.00,338.45,337.00,339.80,43,760,258176.00,
522251,CENLUB INDUS,X ,Q,63.85,68.00,63.85,65.50,65.40,65.90,17,1503,101122.00,
522257,RAJOO ENGIN.,X ,Q,31.85,31.85,30.10,30.80,30.80,31.80,134,16491,511891.00,
522261,DOLPHIN OFF.,B ,Q,43.00,43.45,42.10,42.60,42.45,43.70,33,2244,96121.00,
522263,JMC PROJECTS,B ,Q,93.05,95.75,92.00,94.10,95.15,93.40,135,25976,2420315.00,
522275,GET&D       ,A ,Q,293.00,306.00,290.00,299.30,298.60,289.40,147,3291,989025.00,
522281,RAM RAT.WIRE,X ,Q,92.80,97.00,92.75,95.65,95.65,95.50,23,1339,127420.00,
522285,JAY NECO IND,T ,Q,3.52,3.52,3.52,3.52,3.52,3.36,5,1068,3759.00,
522287,KALPA.POWER ,A ,Q,347.65,356.10,345.35,352.70,352.00,346.80,393,13304,4690964.00,
522292,CHANDNI TE  ,X ,Q,38.00,39.90,38.00,39.00,39.00,38.00,3,104,3956.00,
522294,T & I GLOBAL,X ,Q,96.00,96.00,84.10,86.55,86.90,86.35,45,4260,366567.00,
522295,CONTROL PRNT,B ,Q,267.95,271.00,265.85,268.65,267.10,261.15,29,191,51419.00,
522650,BEMCO HYDRAU,X ,Q,106.95,106.95,106.95,106.95,106.95,106.95,3,4,427.00,
523007,ANSAL BUILD.,X ,Q,42.50,48.95,42.50,44.40,44.40,44.20,50,2822,125249.00,
523011,WEIZMANN LTD,B ,Q,39.30,42.75,39.30,41.00,41.90,40.75,14,560,22658.00,
523019,B.N.RATHI SE,X ,Q,25.90,25.90,21.00,22.60,22.65,22.70,15,1168,25127.00,
523021,RISHITECH   ,X ,Q,42.05,45.90,42.00,44.95,44.95,42.00,10,225,9867.00,
523023,SINCLAIR HOT,X ,Q,325.00,325.00,320.50,323.95,325.00,324.95,30,956,309096.00,
523025,SAFARI IND. ,B ,Q,712.10,735.00,707.80,729.05,733.00,705.05,267,3174,2292802.00,
523062,JJ FINANCE  ,XT,Q,22.15,22.15,22.15,22.15,22.15,23.30,1,200,4430.00,
523100,COSMO FERR. ,X ,Q,17.00,17.00,17.00,17.00,17.00,17.00,1,3,51.00,
523127,EIH ASSO.HOT,B ,Q,335.95,335.95,335.95,335.95,335.95,332.75,1,9,3023.00,
523144,MEDI CAPS   ,X ,Q,13.12,13.75,12.83,12.91,12.90,13.69,33,8175,108335.00,
523160,MORGAN CRU  ,X ,Q,1368.00,1380.00,1358.00,1380.00,1380.00,1345.00,15,125,171623.00,
523204,ABAN OFFSHO ,B ,Q,52.90,53.95,52.45,53.30,53.30,52.90,352,41732,2217352.00,
523207,KOKUYOCMLN  ,B ,Q,89.45,92.80,89.40,90.25,90.00,88.05,70,2437,221339.00,
523229,BHARAT SEATS,X ,Q,79.15,91.00,79.15,88.05,88.90,81.70,249,17804,1540403.00,
523232,CONT.PETRO  ,XT,Q,32.35,34.20,32.30,34.00,34.00,33.90,4,293,9643.00,
523248,MACHINO PLAS,X ,Q,116.00,120.00,116.00,120.00,120.00,118.25,2,75,8800.00,
523260,PEARL POLYME,B ,Q,12.60,12.78,11.05,11.26,11.22,11.48,9,2305,27266.00,
523261,VENKEY'S (I),A ,Q,2061.05,2154.85,2053.00,2094.10,2094.10,2073.90,2046,14015,29607514.00,
523269,ADVANI HOTEL,B ,Q,65.00,68.70,65.00,67.70,67.70,64.00,37,2351,155334.00,
523277,G.V.FILMS   ,X ,Q,0.49,0.49,0.45,0.45,0.45,0.48,40,49530,22684.00,
523283,SUPER HOUSE ,B ,Q,112.90,116.00,112.90,113.15,113.05,113.40,6,132,14971.00,
523301,TCPL PACK   ,B ,Q,370.00,375.00,360.20,362.95,362.50,367.15,16,1653,606866.00,
523319,BALMER LAWRI,B ,Q,170.45,172.95,169.60,172.50,171.65,169.00,112,2314,396423.00,
523323,KOVAI MEDI. ,X ,Q,719.90,719.90,710.00,710.20,710.00,722.00,11,271,192548.00,
523329,ELDECO HOUS.,X ,Q,1535.55,1537.00,1520.10,1521.25,1520.10,1564.00,10,45,68879.00,
523367,DCMSHRIRAM  ,A ,Q,358.00,370.00,358.00,365.60,367.65,359.30,234,5057,1849676.00,
523369,DCM SHR.IND ,X ,Q,170.00,175.00,170.00,171.60,170.15,170.45,125,6015,1034228.00,
523371,MAWANA SUGAR,B ,Q,39.00,42.75,39.00,41.10,41.20,40.05,52,6196,256098.00,
523384,MAH.RAS.APEX,T ,Q,106.85,106.85,106.85,106.85,106.85,102.60,1,1,106.00,
523385,NILKAMAL L  ,A ,Q,1287.95,1287.95,1244.05,1247.95,1248.65,1257.00,175,1284,1607161.00,
523387,TRITON CORP.,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,2,991,188.00,
523391,NAHAR POLY  ,B ,Q,38.35,39.90,37.25,38.50,38.50,37.95,30,2946,112446.00,
523395,3M INDIA LTD,A ,Q,22250.00,23380.00,22250.00,23285.60,23285.60,22719.70,161,299,6891507.00,
523398,JCHAC       ,B ,Q,1700.00,1781.00,1700.00,1764.80,1781.00,1706.35,12,16,28171.00,
523405,JM FINANCIAL,A ,Q,75.35,77.00,75.30,76.15,76.15,76.75,452,38474,2932106.00,
523411,ADCINDIA    ,X ,Q,211.50,218.65,210.00,216.40,216.60,209.65,41,1506,325425.00,
523419,TAMIL.TELE. ,T ,Q,1.39,1.39,1.39,1.39,1.39,1.39,1,100,139.00,
523445,REL INDL INF,B ,Q,273.05,285.90,271.70,279.95,279.95,273.15,1165,39889,11227365.00,
523449,SHARP INDIA ,XT,Q,25.80,25.80,25.80,25.80,25.80,27.15,7,600,15480.00,
523457,LINDEINDIA  ,A ,Q,428.00,437.75,425.05,427.85,428.55,429.30,620,15526,6704666.00,
523465,IND.BANK HSG,B ,Q,27.45,29.40,26.00,28.95,28.95,26.65,30,9515,266468.00,
523467,JAIMATA GLAS,X ,Q,0.40,0.40,0.38,0.40,0.40,0.39,35,54861,21844.00,
523475,LOTUS CHOC  ,X ,Q,22.75,23.00,21.05,22.95,23.00,22.75,17,1282,29171.00,
523523,RAINBOW PAP.,T ,Q,0.86,0.86,0.86,0.86,0.86,0.90,10,7045,6058.00,
523537,APM INDUS.  ,X ,Q,37.05,41.00,37.05,39.80,41.00,37.10,64,3214,126202.00,
523539,PRECISION WR,B ,Q,187.90,188.85,185.05,185.65,188.85,185.90,6,101,18842.00,
523566,MARTIN BURN ,XT,Q,45.00,45.00,43.75,43.75,43.75,44.60,14,255,11324.00,
523574,FEL         ,B ,Q,33.60,33.80,33.35,33.50,33.50,33.60,149,21460,720643.00,
523586,IND.TONERS  ,X ,Q,130.00,130.00,116.20,127.80,129.00,120.05,47,2911,364035.00,
523598,SHIPP.CORPN ,A ,Q,35.50,36.30,35.50,36.25,36.25,35.40,178,25056,903532.00,
523606,SIKA INTER. ,X ,Q,157.00,160.10,146.05,159.40,160.10,155.55,16,664,104809.00,
523610,ITI LTD.    ,B ,Q,94.70,95.35,92.95,93.55,93.55,94.00,736,91949,8629600.00,
523618,DREDGING COR,B ,Q,348.15,356.05,343.00,351.15,351.15,347.25,1481,49844,17571576.00,
523628,PODDAR      ,B ,Q,517.50,524.00,491.00,513.95,524.00,488.85,59,1208,611241.00,
523630,NATIONAL FER,B ,Q,32.35,33.50,32.35,32.85,32.85,32.00,237,37069,1221993.00,
523638,IP RINGS LTD,X ,Q,96.50,111.00,96.50,107.20,107.35,96.50,28,972,99301.00,
523642,PI INDUS.LTD,A ,Q,899.30,915.20,896.20,902.80,910.00,908.80,310,18249,16567506.00,
523648,PLASTIBLEND ,B ,Q,168.00,171.00,168.00,170.10,171.00,167.05,11,800,135700.00,
523660,WATERBASE   ,X ,Q,136.60,145.90,136.60,140.25,140.25,138.20,856,60525,8553373.00,
523672,FLEX FOODS  ,X ,Q,49.45,53.90,49.45,51.45,51.25,49.65,45,2959,152877.00,
523694,APCOTEX IND ,B ,Q,460.75,472.00,460.75,467.50,463.05,463.55,41,435,202262.00,
523696,FORTIS MLR  ,X ,Q,55.15,55.20,55.15,55.15,55.15,55.15,9,1870,103130.00,
523704,MASTEK LTD  ,B ,Q,373.05,386.80,370.15,372.35,372.00,375.05,492,7630,2887651.00,
523710,SAYAJI HOTEL,XT,Q,254.50,275.00,254.50,275.00,275.00,267.85,2,70,18327.00,
523716,ASHIANA HOU ,B ,Q,108.05,110.85,104.00,109.80,106.65,109.65,184,6757,726514.00,
523736,DVL         ,B ,Q,80.15,85.75,80.10,84.55,84.90,83.80,26,1465,121223.00,
523754,EPC INDUS.  ,X ,Q,91.00,94.50,91.00,93.45,93.65,91.45,80,5854,547581.00,
523756,SREIINFRA   ,A ,Q,28.00,28.90,26.50,27.70,27.00,27.45,1220,725057,20184986.00,
523768,GUJ.BOROSIL ,X ,Q,92.80,92.85,90.00,90.40,90.40,92.05,169,14768,1342635.00,
523792,MAZDA LTD   ,B ,Q,305.00,307.75,305.00,306.15,307.75,308.80,10,255,78064.00,
523796,VICEROY HOTE,T ,Q,2.44,2.44,2.22,2.44,2.44,2.33,71,63712,155363.00,
523828,MENON BEAR. ,B ,Q,76.70,76.70,73.60,73.95,74.50,73.95,20,486,35917.00,
523836,GUJ.RAFFIA  ,T ,Q,14.00,14.00,14.00,14.00,14.00,14.60,1,200,2800.00,
523838,SIMPLX INFRA,B ,Q,142.00,151.95,140.00,144.35,143.05,142.65,48,320,46282.00,
523840,INN.TECH.PAC,X ,Q,30.80,30.80,27.60,28.90,29.00,28.85,26,1964,56243.00,
523842,SUPER TANNER,X ,Q,2.52,2.84,2.52,2.84,2.84,2.90,9,3203,8892.00,
523850,AXTEL INDUS.,X ,Q,116.90,116.90,111.60,116.90,116.90,111.35,139,34268,3999246.00,
524000,MAGMA FIN   ,A ,Q,89.60,99.60,88.50,98.35,98.40,89.65,318,28221,2689148.00,
524013,HIND.FLUROCA,B ,Q,12.00,12.65,12.00,12.65,12.65,11.50,5,968,12212.00,
524019,KINGFA      ,B ,Q,605.10,620.00,605.00,619.15,620.00,601.35,8,70,42705.00,
524037,RAMA PHOSPH ,X ,Q,75.60,80.00,75.60,79.75,80.00,77.65,18,1767,140187.00,
524038,VENLON ENTR ,XT,Q,2.88,2.88,2.88,2.88,2.88,3.03,3,1350,3888.00,
524051,POLYPLEX    ,B ,Q,471.55,483.05,471.35,480.10,475.50,466.30,142,4035,1932975.00,
524075,ALBERT DAVID,B ,Q,383.20,391.00,383.20,391.00,391.00,388.00,18,1451,567157.00,
524080,HAR.LEATHER ,XT,Q,28.25,28.25,28.25,28.25,28.25,26.95,7,1126,31809.00,
524084,MONSANTO (I),A ,Q,2577.30,2625.00,2569.80,2585.60,2600.00,2589.15,31,88,227920.00,
524091,ACRYCIL LTD.,X ,Q,106.00,111.00,106.00,110.00,110.00,106.80,71,12609,1375895.00,
524109,KABRA EXTR  ,B ,Q,64.00,64.95,64.00,64.95,64.95,63.05,6,190,12255.00,
524129,VINYL CHEM  ,B ,Q,70.00,70.00,68.00,68.00,68.00,68.00,35,1897,129068.00,
524164,IOL CHEM PH ,B ,Q,194.35,197.40,192.00,196.10,196.10,194.55,1168,70152,13677966.00,
524174,KESAR PETRO ,X ,Q,9.70,9.70,9.12,9.21,9.29,9.32,111,31221,291191.00,
524200,VINATI ORG. ,B ,Q,1588.80,1591.80,1547.20,1554.80,1555.00,1588.80,301,1794,2802623.00,
524202,LACTOSE(I)  ,XT,Q,35.75,35.80,35.65,35.65,35.65,37.50,45,14532,519410.00,
524204,TEESTA AGRO ,XT,Q,21.50,21.50,20.10,20.10,20.10,21.15,2,150,3155.00,
524208,AARTI INDUST,A ,Q,1407.00,1419.95,1395.00,1407.95,1407.95,1381.05,1435,9929,13972643.00,
524210,PENTOKEY ORG,XT,Q,9.50,9.50,9.50,9.50,9.50,9.50,1,209,1985.00,
524212,WANBURY LTD ,T ,Q,15.00,16.40,14.90,16.40,16.40,15.65,18,5200,83648.00,
524218,RESONANCE   ,X ,Q,20.95,21.40,19.85,20.30,20.05,21.40,18,1150,23781.00,
524226,GUJ AMB EXP ,B ,Q,212.00,217.90,212.00,217.35,216.15,214.00,111,3622,784594.00,
524230,RASHTR.CHEM.,A ,Q,53.85,54.70,53.30,53.60,53.60,52.60,1294,271791,14639823.00,
524280,KOPRAN LTD. ,B ,Q,36.85,38.00,36.55,36.60,36.55,36.75,152,11446,425511.00,
524288,AIMCO PESTI.,X ,Q,134.00,134.00,125.20,127.30,128.00,127.80,79,4688,598303.00,
524324,SEYAIND     ,B ,Q,440.20,457.90,422.00,428.35,428.35,439.60,347,13189,5740393.00,
524330,JAYANT AGRO ,B ,Q,190.60,191.25,187.50,190.55,190.70,195.70,69,608,115582.00,
524332,BCLIL       ,X ,Q,94.75,94.75,86.60,91.95,92.90,93.40,108,7894,723693.00,
524336,SH.HARI CHEM,X ,Q,33.95,34.10,31.90,31.90,31.90,32.50,5,450,14783.00,
524342,INDOBORAXC  ,X ,Q,373.95,381.00,363.00,370.00,370.00,371.45,30,641,238691.00,
524348,AARTI DRUGS ,B ,Q,590.30,596.55,588.00,591.60,590.00,594.60,50,440,260082.00,
524370,BODAL CHEM  ,B ,Q,96.20,98.90,95.70,97.60,97.25,95.20,116,12347,1205500.00,
524372,ORCHIDPHAR  ,Z ,Q,3.22,3.38,3.22,3.37,3.37,3.22,34,24097,79475.00,
524394,VIMTA LABS  ,B ,Q,206.75,207.75,201.00,201.90,201.00,206.75,70,2361,479905.00,
524396,BIOFIL CHEM ,T ,Q,6.20,6.20,6.20,6.20,6.20,6.00,2,700,4340.00,
524400,ISHITA DRUGS,XT,Q,15.70,15.70,15.65,15.65,15.65,16.45,4,382,5980.00,
524404,MARKSANS    ,B ,Q,24.00,24.70,23.10,24.35,24.35,23.15,889,380068,9147440.00,
524408,UNIV.STARCH ,XT,Q,39.35,39.35,38.00,38.60,38.00,37.50,13,1109,43263.00,
524412,AAREY DRUGS ,X ,Q,30.55,30.55,29.15,29.90,30.15,29.85,133,34739,1033037.00,
524414,NORRIS MEDI.,XT,Q,4.08,4.08,4.08,4.08,4.08,3.89,1,30,122.00,
524440,CAMEX LTD   ,X ,Q,26.60,29.80,26.45,28.55,28.55,27.95,30,3614,98683.00,
524444,KAVITIND    ,X ,Q,29.00,33.25,28.55,32.45,32.35,29.40,106,43831,1363873.00,
524470,SYNCOM FORM.,X ,Q,1.00,1.00,0.96,0.97,0.97,0.99,217,560679,548164.00,
524480,RIDHI SIDHI ,X ,Q,244.40,244.40,232.50,233.65,235.00,240.15,39,1405,332571.00,
524494,IPCA LAB LTD,A ,Q,808.50,808.50,788.00,792.95,788.00,800.90,499,4437,3542672.00,
524500,KILITCH DRUG,B ,Q,186.00,194.45,186.00,192.80,193.00,185.80,446,9279,1776603.00,
524506,CORAL LAB.  ,X ,Q,300.00,324.80,300.00,319.60,319.00,299.70,39,713,223770.00,
524520,KMC SHIL    ,X ,Q,12.00,12.70,11.14,12.69,12.69,12.18,42,11284,141456.00,
524522,LAFFANS PETR,X ,Q,17.70,19.40,17.70,19.35,19.40,18.50,6,1283,24670.00,
524534,BHASKAR AGRO,XT,Q,23.45,23.45,23.45,23.45,23.45,23.90,1,10,234.00,
524542,SUKJIT STRCH,X ,Q,500.00,510.95,495.00,508.45,508.45,500.00,138,6442,3249185.00,
524558,NEULAND LAB.,B ,Q,668.00,683.85,628.30,643.55,643.55,658.30,1453,19763,12898995.00,
524570,PODDAR PIGM.,B ,Q,154.95,158.00,151.10,156.05,151.10,150.10,35,633,98639.00,
524576,VIVID IND   ,X ,Q,38.90,39.00,34.30,36.15,36.15,36.90,47,10605,379354.00,
524582,TIRUPATI STA,XT,Q,31.50,34.65,31.35,32.90,34.45,33.00,14,929,30251.00,
524594,ASHOK-ALCO  ,X ,Q,49.65,50.80,46.10,49.15,49.90,48.15,56,3021,147120.00,
524598,AKSHARCHEM I,B ,Q,320.00,326.45,319.05,321.70,326.45,329.45,16,397,127714.00,
524602,SHIVA MEDIC.,XT,Q,22.30,22.30,22.30,22.30,22.30,23.45,1,1,22.00,
524606,BERYL DRUGS ,X ,Q,6.12,6.12,6.12,6.12,6.12,5.83,3,400,2448.00,
524632,SHUKRAPHAR  ,X ,Q,29.00,29.00,26.65,26.65,26.65,28.00,2,51,1476.00,
524634,ALU FLUORIDE,X ,Q,94.95,100.70,92.00,100.70,100.70,95.95,136,5572,557791.00,
524640,ARCHITORG   ,X ,Q,14.90,15.85,14.15,15.75,15.35,14.50,54,10444,158260.00,
524648,INDO AMINES ,X ,Q,81.90,81.90,79.30,80.85,81.90,80.00,39,2704,217457.00,
524652,IND.SWIFT LT,B ,Q,5.25,5.30,5.10,5.11,5.10,5.06,10,8174,41909.00,
524654,NATURAL CAPS,X ,Q,69.40,69.40,69.40,69.40,69.40,66.50,3,401,27829.00,
524663,BH.IMMUN&BIO,B ,Q,8.00,8.50,8.00,8.47,8.47,8.10,31,5711,48101.00,
524667,SOTL        ,B ,Q,988.10,1002.45,978.00,990.05,978.00,960.00,15,56,55390.00,
524669,HESTER BISC ,B ,Q,1370.00,1382.35,1344.00,1353.20,1344.00,1394.00,46,112,152101.00,
524675,KABSONS INDU,XT,Q,4.18,4.18,4.18,4.18,4.18,4.40,4,500,2090.00,
524687,BASANT AGRO ,X ,Q,3.98,4.25,3.80,4.00,4.00,3.97,58,93177,363935.00,
524689,PARENT.DRUGS,T ,Q,7.85,8.37,7.59,8.33,8.30,7.98,21,7205,55244.00,
524699,KILBURN CHEM,X ,Q,31.35,32.00,31.35,31.35,31.35,32.95,16,652,20442.00,
524709,NACLIND     ,B ,Q,28.80,28.80,28.50,28.70,28.70,28.95,3,340,9784.00,
524711,VISTA PHARMA,XT,Q,22.15,22.15,21.00,21.50,21.45,21.45,25,8682,183727.00,
524715,SUN PHARMA. ,A ,Q,431.75,436.80,428.00,430.40,430.40,429.75,3769,286596,123775055.00,
524717,TITAN BIOTEC,X ,Q,47.00,47.00,47.00,47.00,47.00,46.40,3,1972,92684.00,
524727,SDL         ,X ,Q,23.00,23.00,23.00,23.00,23.00,23.30,1,100,2300.00,
524731,JENBURKT PH.,X ,Q,464.05,485.50,455.00,459.45,459.45,462.20,50,1422,658510.00,
524735,HIKAL LTD.  ,B ,Q,148.95,149.50,145.80,146.35,146.30,148.40,923,79437,11707876.00,
524742,CAPLIN POINT,B ,Q,347.80,361.30,345.00,354.00,352.00,341.25,243,7859,2782335.00,
524748,LINK PHARMA ,X ,Q,21.00,21.00,21.00,21.00,21.00,21.00,2,70,1470.00,
524758,WINTAC LTD  ,X ,Q,205.00,205.00,200.95,201.10,201.10,203.30,14,550,111778.00,
524764,NUTRA       ,X ,Q,15.75,15.75,13.00,15.15,15.35,14.50,118,21991,315985.00,
524768,EMMESSAR BIO,X ,Q,18.20,19.70,18.05,18.85,19.50,19.00,21,1670,30960.00,
524774,NGL FINE CHM,X ,Q,425.05,453.50,425.05,435.15,432.10,430.05,29,1063,459655.00,
524790,EVEREST ORG.,X ,Q,153.15,155.80,150.00,150.20,150.20,155.15,57,1686,256387.00,
524804,AUROB.PHARMA,A ,Q,729.95,736.85,726.60,729.50,729.50,730.55,1071,59918,43796505.00,
524808,PHYTOCHEM I.,X ,Q,31.05,37.45,31.05,35.15,37.45,34.20,6,38,1294.00,
524816,NATCO PHARM ,A ,Q,600.95,600.95,572.00,588.15,588.15,576.05,488,9179,5343988.00,
524818,DYNAMIC IND.,X ,Q,72.35,73.95,72.00,72.75,72.80,72.35,25,1721,124732.00,
524820,PANAMA PETRO,B ,Q,96.25,103.90,95.15,101.25,101.15,94.05,76,2915,292372.00,
524824,BAL PHARMA  ,B ,Q,67.00,67.30,65.60,65.60,65.60,66.80,4,134,8853.00,
524828,BDH INDUS.  ,XT,Q,71.00,72.00,70.00,71.75,72.00,70.85,17,2167,153244.00,
526001,JAUS POLYMER,X ,Q,18.00,18.00,18.00,18.00,18.00,18.90,2,20,360.00,
526025,GLOBUS CON  ,X ,Q,6.24,6.24,6.24,6.24,6.24,6.55,1,200,1248.00,
526027,CUBEX TUBING,B ,Q,13.00,14.20,13.00,14.20,14.20,12.98,8,2450,34247.00,
526043,POLYMECH.MCH,X ,Q,30.30,38.40,30.00,32.05,32.05,33.00,61,4170,129502.00,
526093,SATVAH.ISPAT,B ,Q,9.19,9.23,9.15,9.23,9.23,9.24,6,1550,14273.00,
526095,RAVILEELA GR,X ,Q,10.90,10.90,10.90,10.90,10.90,11.35,3,1020,11118.00,
526117,SHERVANI IND,X ,Q,565.00,598.00,550.00,566.55,569.50,572.20,113,737,418541.00,
526137,SHETRON LTD ,X ,Q,35.50,36.00,34.00,35.35,35.50,35.05,24,3941,137810.00,
526139,TRANSGENE BI,XT,Q,4.25,4.25,4.25,4.25,4.25,4.17,77,62565,265901.00,
526143,MPL         ,XT,Q,6.00,6.00,5.70,5.70,5.70,6.00,55,17264,99615.00,
526159,NIKHIL ADHSV,X ,Q,121.00,121.00,121.00,121.00,121.00,121.00,2,83,10043.00,
526169,MULTIBASE I ,X ,Q,372.00,382.00,365.05,379.45,379.45,371.30,105,2695,1022752.00,
526173,ANDREW YULE ,B ,Q,17.30,17.80,17.20,17.75,17.75,17.55,158,55908,983346.00,
526179,LUDOLOW JUTE,X ,Q,55.55,60.00,55.55,59.85,60.00,58.00,35,1852,109518.00,
526217,HITECHCORP  ,B ,Q,87.00,94.80,86.25,93.15,94.80,83.00,12,62,5532.00,
526225,BLOOM DEKOR ,X ,Q,14.55,14.55,14.55,14.55,14.55,13.65,1,100,1455.00,
526227,FILATEX INDI,B ,Q,44.00,48.00,44.00,46.70,46.70,45.85,395,57523,2664703.00,
526231,STD.SURFACT.,P ,Q,28.15,28.15,28.15,28.15,28.15,28.70,2,200,5630.00,
526235,MERCATOR    ,B ,Q,6.96,6.96,6.95,6.96,6.96,6.63,59,22287,155112.00,
526247,PREMIER EXPL,B ,Q,216.90,224.00,216.00,222.95,222.95,211.95,34,1381,303865.00,
526263,MOLD-TEK TEC,B ,Q,46.95,46.95,41.60,42.00,42.00,42.90,11,542,23188.00,
526299,MPHASIS LTD ,A ,Q,1018.80,1022.00,992.90,1012.20,1012.20,1018.80,1626,14819,14914482.00,
526301,MEDINOVA DIA,XT,Q,28.00,28.05,28.00,28.05,28.05,26.75,10,2161,60611.00,
526315,DIVYA.GRANIT,X ,Q,83.95,84.00,77.50,84.00,84.00,80.85,8,2000,161520.00,
526325,ORIENT PRESS,B ,Q,163.50,163.50,135.00,135.55,135.00,149.00,5,410,57933.00,
526335,SHREYAS INTE,XT,Q,3.35,3.35,3.35,3.35,3.35,3.35,1,100,335.00,
526355,DURO PACK   ,XT,Q,11.00,11.00,10.60,10.70,10.60,11.11,5,2400,25670.00,
526365,SWARNASA    ,X ,Q,7.20,7.99,7.14,7.99,7.99,8.25,6,136,985.00,
526367,GANESH HSG. ,B ,Q,54.40,56.00,54.35,55.30,55.55,54.30,24,2066,113944.00,
